id,Site,SurveyDate,Plane_Height,Area_2D,Area_3D,Volume,Errors,SitePart,ProcessedFile,TripDate,SiteGroup,TripGroup,Full_ID,Max_Volume,Segment,Norm_Vol
15,041r_R,9/27/2014,8kto25k,7810.859281,7949.229421,10895.14879,312.4343712,Eddy,041R_R_Fluc.csv,9/23/2014,short,short,041r_R_eddy8kto25k,15277.79795,2_LMC,0.71
16,041r_R,9/26/2015,8kto25k,7977.027426,8108.340711,11066.27221,319.081097,Eddy,041R_R_Fluc.csv,9/22/2015,short,short,041r_R_eddy8kto25k,15277.79795,2_LMC,0.72
0,041r_R,9/23/2002,above25k,258.1079491,268.2265347,9.899035995,10.32431797,Eddy,041R_R_High.csv,9/20/2002,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.00
1,041r_R,4/28/2003,above25k,316.1354868,327.4797237,31.88178973,12.64541947,Eddy,041R_R_High.csv,4/25/2003,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.01
2,041r_R,9/23/2003,above25k,281.8340321,293.1463463,25.02973812,11.27336128,Eddy,041R_R_High.csv,9/20/2003,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.01
3,041r_R,1/1/2005,above25k,1767.330839,1784.449309,439.8480675,70.69323358,Eddy,041R_R_High.csv,12/2/2004,short,na,041r_R_eddyabove25k,4218.941479,2_LMC,0.10
4,041r_R,5/10/2005,above25k,1560.892045,1580.29758,446.5815635,62.43568179,Eddy,041R_R_High.csv,5/7/2005,short,na,041r_R_eddyabove25k,4218.941479,2_LMC,0.11
5,041r_R,10/10/2006,above25k,1625.320692,1662.525411,755.0229043,65.01282768,Eddy,041R_R_High.csv,10/7/2006,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.18
6,041r_R,10/16/2007,above25k,1663.679683,1698.781909,694.758694,66.54718731,Eddy,041R_R_High.csv,10/13/2007,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.16
7,041r_R,2/5/2008,above25k,1601.330309,1635.856023,683.9761972,64.05321235,Eddy,041R_R_High.csv,2/2/2008,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.16
8,041r_R,3/31/2008,above25k,3442.930275,3480.025544,1790.004362,137.717211,Eddy,041R_R_High.csv,3/28/2008,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.42
9,041r_R,5/19/2008,above25k,1337.673114,1357.430146,760.574711,53.50692457,Eddy,041R_R_High.csv,5/17/2008,short,na,041r_R_eddyabove25k,4218.941479,2_LMC,0.18
10,041r_R,10/14/2008,above25k,3272.221567,3346.805337,2277.446177,130.8888627,Eddy,041R_R_High.csv,10/10/2008,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.54
11,041r_R,10/13/2009,above25k,2973.917261,3078.251006,2589.332833,118.9566904,Eddy,041R_R_High.csv,10/10/2009,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.61
12,041r_R,10/8/2011,above25k,2455.733534,2593.447434,2046.088103,98.22934138,Eddy,041R_R_High.csv,10/5/2011,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.48
13,041r_R,10/6/2012,above25k,2459.256123,2575.637315,2031.083388,98.37024492,Eddy,041R_R_High.csv,10/3/2012,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.48
14,041r_R,9/24/2013,above25k,2902.388109,3009.683116,2193.06972,116.0955244,Eddy,041R_R_High.csv,9/21/2013,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.52
15,041r_R,9/27/2014,above25k,3620.968537,3739.386774,2543.480835,144.8387415,Eddy,041R_R_High.csv,9/23/2014,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.60
16,041r_R,9/26/2015,above25k,3567.474488,3685.30835,2579.211013,142.6989795,Eddy,041R_R_High.csv,9/22/2015,short,short,041r_R_eddyabove25k,4218.941479,2_LMC,0.61
0,041r_R,2/5/2008,minto8K,20169.34062,20651.34005,22508.46982,2218.627468,Eddy,041R_R_Low.csv,2/2/2008,short,short,041r_R_eddyminto8K,40899.51741,2_LMC,0.55
1,041r_R,3/31/2008,minto8K,19513.27011,19957.04773,18737.66424,2146.459712,Eddy,041R_R_Low.csv,3/28/2008,short,short,041r_R_eddyminto8K,40899.51741,2_LMC,0.46
0,041r_S,9/23/2002,8kto25k,3797.745236,3870.539797,562.5102447,151.9098094,Eddy,041R_S_Fluc.csv,9/20/2002,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.14
1,041r_S,4/28/2003,8kto25k,3846.329613,3918.666817,670.1421082,153.8531845,Eddy,041R_S_Fluc.csv,4/25/2003,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.17
2,041r_S,9/23/2003,8kto25k,3967.34427,4039.157376,665.4505067,158.6937708,Eddy,041R_S_Fluc.csv,9/20/2003,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.17
3,041r_S,1/1/2005,8kto25k,3510.607392,3594.499881,1475.149911,140.4242957,Eddy,041R_S_Fluc.csv,12/2/2004,short,na,041r_S_eddy8kto25k,3882.924881,2_LMC,0.38
4,041r_S,5/10/2005,8kto25k,4310.109821,4382.073061,1958.997901,172.4043929,Eddy,041R_S_Fluc.csv,5/7/2005,short,na,041r_S_eddy8kto25k,3882.924881,2_LMC,0.50
5,041r_S,10/10/2006,8kto25k,4527.093225,4589.228828,1755.02124,181.083729,Eddy,041R_S_Fluc.csv,10/7/2006,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.45
6,041r_S,10/16/2007,8kto25k,4614.318456,4677.624125,1811.797254,184.5727382,Eddy,041R_S_Fluc.csv,10/13/2007,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.47
7,041r_S,2/5/2008,8kto25k,4797.312158,4863.812445,1994.138178,191.8924863,Eddy,041R_S_Fluc.csv,2/2/2008,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.51
8,041r_S,3/31/2008,8kto25k,3867.72815,3962.280605,2336.489096,154.709126,Eddy,041R_S_Fluc.csv,3/28/2008,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.60
9,041r_S,5/19/2008,8kto25k,0,0,0,0,Eddy,041R_S_Fluc.csv,5/17/2008,short,na,041r_S_eddy8kto25k,3882.924881,2_LMC,0.00
10,041r_S,10/14/2008,8kto25k,4220.151496,4297.856897,2413.831901,168.8060598,Eddy,041R_S_Fluc.csv,10/10/2008,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.62
11,041r_S,10/13/2009,8kto25k,4444.75738,4519.672813,2302.841755,177.7902952,Eddy,041R_S_Fluc.csv,10/10/2009,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.59
12,041r_S,10/8/2011,8kto25k,3186.40487,3270.415997,2217.164179,127.4561948,Eddy,041R_S_Fluc.csv,10/5/2011,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.57
13,041r_S,10/6/2012,8kto25k,3904.478132,3984.439548,2194.293607,156.1791253,Eddy,041R_S_Fluc.csv,10/3/2012,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.57
14,041r_S,9/24/2013,8kto25k,3799.980188,3893.549276,2028.072287,151.9992075,Eddy,041R_S_Fluc.csv,9/21/2013,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.52
15,041r_S,9/27/2014,8kto25k,3376.868305,3479.33969,2068.214661,135.0747322,Eddy,041R_S_Fluc.csv,9/23/2014,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.53
16,041r_S,9/26/2015,8kto25k,3256.801007,3367.89969,2464.487666,130.2720403,Eddy,041R_S_Fluc.csv,9/22/2015,short,short,041r_S_eddy8kto25k,3882.924881,2_LMC,0.63
0,041r_S,9/23/2002,above25k,1867.142754,1898.182756,240.1395337,74.68571014,Eddy,041R_S_High.csv,9/20/2002,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.15
1,041r_S,4/28/2003,above25k,1861.832591,1894.410283,314.5608085,74.47330363,Eddy,041R_S_High.csv,4/25/2003,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.20
2,041r_S,9/23/2003,above25k,1818.636,1851.410904,273.9532791,72.74544,Eddy,041R_S_High.csv,9/20/2003,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.17
3,041r_S,1/1/2005,above25k,2073.500703,2102.789839,457.1842455,82.94002813,Eddy,041R_S_High.csv,12/2/2004,short,na,041r_S_eddyabove25k,1591.028153,2_LMC,0.29
4,041r_S,5/10/2005,above25k,2042.847806,2075.380013,421.6421926,81.71391226,Eddy,041R_S_High.csv,5/7/2005,short,na,041r_S_eddyabove25k,1591.028153,2_LMC,0.27
5,041r_S,10/10/2006,above25k,1969.755,2003.785503,482.7473596,78.79019999,Eddy,041R_S_High.csv,10/7/2006,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.30
6,041r_S,10/16/2007,above25k,1919.069947,1953.374131,418.1018725,76.76279789,Eddy,041R_S_High.csv,10/13/2007,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.26
7,041r_S,2/5/2008,above25k,1933.271323,1967.814081,432.3919445,77.33085292,Eddy,041R_S_High.csv,2/2/2008,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.27
8,041r_S,3/31/2008,above25k,2240.549668,2272.378047,619.8404438,89.62198672,Eddy,041R_S_High.csv,3/28/2008,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.39
9,041r_S,5/19/2008,above25k,0,0,0,0,Eddy,041R_S_High.csv,5/17/2008,short,na,041r_S_eddyabove25k,1591.028153,2_LMC,0.00
10,041r_S,10/14/2008,above25k,2101.872045,2142.181564,626.7658773,84.07488179,Eddy,041R_S_High.csv,10/10/2008,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.39
11,041r_S,10/13/2009,above25k,2062.120752,2101.459231,628.1620456,82.48483009,Eddy,041R_S_High.csv,10/10/2009,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.39
12,041r_S,10/8/2011,above25k,2052.361068,2098.357386,659.5344896,82.09444271,Eddy,041R_S_High.csv,10/5/2011,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.41
13,041r_S,10/6/2012,above25k,2236.144585,2279.676979,753.9319528,89.44578338,Eddy,041R_S_High.csv,10/3/2012,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.47
14,041r_S,9/24/2013,above25k,2335.705222,2383.263443,905.2771868,93.42820889,Eddy,041R_S_High.csv,9/21/2013,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.57
15,041r_S,9/27/2014,above25k,2504.689846,2565.695449,1332.774653,100.1875938,Eddy,041R_S_High.csv,9/23/2014,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.84
16,041r_S,9/26/2015,above25k,2737.537925,2794.286829,1489.852531,109.501517,Eddy,041R_S_High.csv,9/22/2015,short,short,041r_S_eddyabove25k,1591.028153,2_LMC,0.94
0,041r_S,2/5/2008,minto8K,4316.166177,4531.027676,5050.114978,474.7782795,Eddy,041R_S_Low.csv,2/2/2008,short,short,041r_S_eddyminto8K,6324.986898,2_LMC,0.80
1,041r_S,3/31/2008,minto8K,4899.743459,5092.245818,2895.963869,538.9717805,Eddy,041R_S_Low.csv,3/28/2008,short,short,041r_S_eddyminto8K,6324.986898,2_LMC,0.46
0,041r_R,2/5/2008,minto8K,17965.93,18802.06,8682.855,1976.253,Channel,Channel_Low_Elevation.csv,2/2/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.56
1,041r_R,3/31/2008,minto8K,18031.18,18915.57,6964.482,1983.43,Channel,Channel_Low_Elevation.csv,3/28/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.45
0,041r_R,2/5/2008,minto8K,17965.93,18802.06,8682.855,1976.253,Channel,Eddy_Fluctuating_Zone.csv,2/2/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.56
1,041r_R,3/31/2008,minto8K,18031.18,18915.57,6964.482,1983.43,Channel,Eddy_Fluctuating_Zone.csv,3/28/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.45
0,041r_R,2/5/2008,minto8K,17965.93,18802.06,8682.855,1976.253,Channel,Eddy_High_Elevation_Zone.csv,2/2/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.56
1,041r_R,3/31/2008,minto8K,18031.18,18915.57,6964.482,1983.43,Channel,Eddy_High_Elevation_Zone.csv,3/28/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.45
0,041r_R,2/5/2008,minto8K,17965.93,18802.06,8682.855,1976.253,Channel,Eddy_Low_Elevation_Zone.csv,2/2/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.56
1,041r_R,3/31/2008,minto8K,18031.18,18915.57,6964.482,1983.43,Channel,Eddy_Low_Elevation_Zone.csv,3/28/2008,short,short,041r_R_chanminto8K,15395.53751,2_LMC,0.45
0,044l_R,9/28/1990,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,6/10/1990,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
1,044l_R,7/26/1991,8kto25k,5817.040782,5871.901493,4693.641878,232.6816313,Eddy,044L_R_Fluc.csv,7/26/1991,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.47
2,044l_R,9/26/1991,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,10/1/1991,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
3,044l_R,10/19/1992,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,10/15/1992,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
4,044l_R,10/10/1993,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,10/8/1993,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
5,044l_R,4/11/1994,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,4/7/1994,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
6,044l_R,11/22/1994,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,11/20/1994,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
7,044l_R,4/27/1995,8kto25k,0,0,0,0,Eddy,044L_R_Fluc.csv,4/24/1995,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.00
8,044l_R,2/17/1996,8kto25k,4850.823276,4926.62748,3642.021478,194.032931,Eddy,044L_R_Fluc.csv,2/13/1996,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.36
9,044l_R,4/19/1996,8kto25k,3517.613299,3608.096333,4981.062225,140.704532,Eddy,044L_R_Fluc.csv,4/15/1996,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.50
10,044l_R,9/16/1996,8kto25k,3305.353781,3373.572423,4638.550023,132.2141513,Eddy,044L_R_Fluc.csv,9/12/1996,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.46
11,044l_R,2/16/1997,8kto25k,3909.71119,3980.057634,4988.813225,156.3884476,Eddy,044L_R_Fluc.csv,2/13/1997,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.50
12,044l_R,4/23/1997,8kto25k,4949.466342,5015.037779,6164.239602,197.9786537,Eddy,044L_R_Fluc.csv,4/20/1997,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.62
13,044l_R,8/27/1997,8kto25k,4649.954799,4711.382439,5593.135171,185.9981919,Eddy,044L_R_Fluc.csv,8/23/1997,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.56
14,044l_R,11/9/1997,8kto25k,3529.50911,3596.322506,4051.479953,141.1803644,Eddy,044L_R_Fluc.csv,11/6/1997,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.41
15,044l_R,4/17/1998,8kto25k,2960.225834,3053.529596,3372.766706,118.4090333,Eddy,044L_R_Fluc.csv,4/15/1998,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.34
16,044l_R,5/8/1999,8kto25k,3518.952502,3608.797893,3086.593856,140.7581001,Eddy,044L_R_Fluc.csv,5/4/1999,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.31
17,044l_R,3/22/2000,8kto25k,4076.319461,4159.037798,3668.203078,163.0527784,Eddy,044L_R_Fluc.csv,3/17/2000,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.37
18,044l_R,6/9/2000,8kto25k,2359.959144,2451.209576,1795.826322,94.39836577,Eddy,044L_R_Fluc.csv,6/1/2000,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.18
19,044l_R,8/24/2000,8kto25k,2273.763031,2362.665669,1705.328006,90.95052124,Eddy,044L_R_Fluc.csv,8/19/2000,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.17
20,044l_R,9/13/2000,8kto25k,2010.9676,2089.048927,1678.078312,80.43870398,Eddy,044L_R_Fluc.csv,9/9/2000,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.17
21,044l_R,10/8/2001,8kto25k,4354.002916,4429.562011,2946.601395,174.1601166,Eddy,044L_R_Fluc.csv,10/5/2001,long,long,044l_R_eddy8kto25k,9979.434205,2_LMC,0.30
22,044l_R,5/4/2002,8kto25k,3829.616743,3899.022493,2072.19629,153.1846697,Eddy,044L_R_Fluc.csv,4/27/2002,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.21
23,044l_R,9/24/2002,8kto25k,2827.29234,2899.517321,2121.401659,113.0916936,Eddy,044L_R_Fluc.csv,9/20/2002,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.21
24,044l_R,4/29/2003,8kto25k,4982.12482,5064.082341,3597.229492,199.2849928,Eddy,044L_R_Fluc.csv,4/25/2003,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.36
25,044l_R,9/23/2003,8kto25k,4876.643454,4955.431424,3958.761214,195.0657381,Eddy,044L_R_Fluc.csv,9/20/2003,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.40
26,044l_R,6/3/2004,8kto25k,5986.697544,6076.98991,4934.899801,239.4679017,Eddy,044L_R_Fluc.csv,6/1/2004,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.49
27,044l_R,11/17/2004,8kto25k,4023.787677,4117.654514,3634.77658,160.9515071,Eddy,044L_R_Fluc.csv,11/13/2004,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.36
28,044l_R,12/7/2004,8kto25k,4422.927292,4521.021578,5590.395938,176.9170917,Eddy,044L_R_Fluc.csv,12/2/2004,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.56
29,044l_R,5/10/2005,8kto25k,4942.79382,5025.302233,5926.490352,197.7117528,Eddy,044L_R_Fluc.csv,5/7/2005,long,na,044l_R_eddy8kto25k,9979.434205,2_LMC,0.59
30,044l_R,10/10/2006,8kto25k,4322.071917,4386.450705,3756.536094,172.8828767,Eddy,044L_R_Fluc.csv,10/7/2006,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.38
31,044l_R,10/16/2007,8kto25k,4096.649056,4157.823093,4158.5627,163.8659623,Eddy,044L_R_Fluc.csv,10/13/2007,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.42
32,044l_R,2/6/2008,8kto25k,4264.039912,4328.261978,3976.034625,170.5615965,Eddy,044L_R_Fluc.csv,2/2/2008,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.40
33,044l_R,3/31/2008,8kto25k,4206.914226,4286.292551,6650.319352,168.276569,Eddy,044L_R_Fluc.csv,3/28/2008,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.67
34,044l_R,10/14/2008,8kto25k,4879.837104,4940.185144,6454.625262,195.1934842,Eddy,044L_R_Fluc.csv,10/10/2008,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.65
35,044l_R,10/13/2009,8kto25k,1819.324034,1893.154571,3905.40408,72.77296135,Eddy,044L_R_Fluc.csv,10/10/2009,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.39
36,044l_R,10/8/2011,8kto25k,790.1467115,902.206667,1982.565781,31.60586846,Eddy,044L_R_Fluc.csv,10/5/2011,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.20
37,044l_R,10/6/2012,8kto25k,3539.518592,3636.209777,3072.581831,141.5807437,Eddy,044L_R_Fluc.csv,10/3/2012,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.31
38,044l_R,9/24/2013,8kto25k,1968.463296,2047.728769,2546.26285,78.73853185,Eddy,044L_R_Fluc.csv,9/21/2013,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.26
39,044l_R,9/28/2014,8kto25k,3811.189481,3887.625848,5613.949768,152.4475793,Eddy,044L_R_Fluc.csv,9/23/2014,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.56
40,044l_R,9/26/2015,8kto25k,3893.585204,3973.374874,5861.002716,155.7434081,Eddy,044L_R_Fluc.csv,9/22/2015,long,short,044l_R_eddy8kto25k,9979.434205,2_LMC,0.59
0,044l_R,9/28/1990,above25k,0,0,0,0,Eddy,044L_R_High.csv,6/10/1990,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
1,044l_R,7/26/1991,above25k,9.093201458,9.215656352,0.072541975,0.363728058,Eddy,044L_R_High.csv,7/26/1991,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
2,044l_R,9/26/1991,above25k,0,0,0,0,Eddy,044L_R_High.csv,10/1/1991,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
3,044l_R,10/19/1992,above25k,0,0,0,0,Eddy,044L_R_High.csv,10/15/1992,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
4,044l_R,10/10/1993,above25k,0,0,0,0,Eddy,044L_R_High.csv,10/8/1993,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
5,044l_R,4/11/1994,above25k,0,0,0,0,Eddy,044L_R_High.csv,4/7/1994,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
6,044l_R,11/22/1994,above25k,0,0,0,0,Eddy,044L_R_High.csv,11/20/1994,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
7,044l_R,4/27/1995,above25k,0,0,0,0,Eddy,044L_R_High.csv,4/24/1995,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
8,044l_R,2/17/1996,above25k,7.933970594,8.081819682,0.309086328,0.317358824,Eddy,044L_R_High.csv,2/13/1996,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.00
9,044l_R,4/19/1996,above25k,1903.90291,1932.338499,1568.236269,76.15611642,Eddy,044L_R_High.csv,4/15/1996,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.62
10,044l_R,9/16/1996,above25k,1814.880967,1843.516175,1495.938914,72.5952387,Eddy,044L_R_High.csv,9/12/1996,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.59
11,044l_R,2/16/1997,above25k,1793.379647,1821.2524,1458.457619,71.73518587,Eddy,044L_R_High.csv,2/13/1997,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.58
12,044l_R,4/23/1997,above25k,1787.386853,1818.093813,1501.891136,71.49547413,Eddy,044L_R_High.csv,4/20/1997,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.59
13,044l_R,8/27/1997,above25k,1783.90005,1814.223354,1555.166319,71.35600199,Eddy,044L_R_High.csv,8/23/1997,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.61
14,044l_R,11/9/1997,above25k,1581.474102,1618.970718,1383.249832,63.25896407,Eddy,044L_R_High.csv,11/6/1997,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.55
15,044l_R,4/17/1998,above25k,1491.973627,1536.540966,1318.501991,59.67894508,Eddy,044L_R_High.csv,4/15/1998,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.52
16,044l_R,5/8/1999,above25k,1324.019565,1372.941451,1238.953295,52.96078259,Eddy,044L_R_High.csv,5/4/1999,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.49
17,044l_R,3/22/2000,above25k,1241.769724,1291.570363,1157.363409,49.67078896,Eddy,044L_R_High.csv,3/17/2000,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.46
18,044l_R,6/9/2000,above25k,1206.914754,1251.250136,1105.512351,48.27659017,Eddy,044L_R_High.csv,6/1/2000,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.44
19,044l_R,8/24/2000,above25k,1191.357013,1235.773636,1092.007365,47.65428051,Eddy,044L_R_High.csv,8/19/2000,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.43
20,044l_R,9/13/2000,above25k,1201.536922,1245.519171,1090.594245,48.06147687,Eddy,044L_R_High.csv,9/9/2000,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.43
21,044l_R,10/8/2001,above25k,1197.79387,1242.119228,1110.342906,47.91175478,Eddy,044L_R_High.csv,10/5/2001,long,long,044l_R_eddyabove25k,2533.721846,2_LMC,0.44
22,044l_R,5/4/2002,above25k,1175.465292,1217.295149,1068.404409,47.01861167,Eddy,044L_R_High.csv,4/27/2002,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.42
23,044l_R,9/24/2002,above25k,1176.904501,1219.28655,1072.622918,47.07618005,Eddy,044L_R_High.csv,9/20/2002,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.42
24,044l_R,4/29/2003,above25k,1166.929325,1210.101998,1059.06382,46.677173,Eddy,044L_R_High.csv,4/25/2003,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.42
25,044l_R,9/23/2003,above25k,1172.997891,1216.389496,1072.728949,46.91991565,Eddy,044L_R_High.csv,9/20/2003,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.42
26,044l_R,6/3/2004,above25k,1152.308114,1194.740982,1043.821627,46.09232456,Eddy,044L_R_High.csv,6/1/2004,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.41
27,044l_R,11/17/2004,above25k,1172.006248,1217.005567,1085.911354,46.88024991,Eddy,044L_R_High.csv,11/13/2004,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.43
28,044l_R,12/7/2004,above25k,1471.319694,1512.839021,1387.352416,58.85278778,Eddy,044L_R_High.csv,12/2/2004,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.55
29,044l_R,5/10/2005,above25k,1431.250093,1476.077539,1399.431683,57.25000373,Eddy,044L_R_High.csv,5/7/2005,long,na,044l_R_eddyabove25k,2533.721846,2_LMC,0.55
30,044l_R,10/10/2006,above25k,1464.16443,1505.444077,1405.086429,58.5665772,Eddy,044L_R_High.csv,10/7/2006,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.55
31,044l_R,10/16/2007,above25k,1461.901148,1503.10893,1377.34076,58.47604593,Eddy,044L_R_High.csv,10/13/2007,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.54
32,044l_R,2/6/2008,above25k,1473.854552,1515.083377,1386.848909,58.95418209,Eddy,044L_R_High.csv,2/2/2008,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.55
33,044l_R,3/31/2008,above25k,2078.976108,2125.369575,2113.931318,83.15904431,Eddy,044L_R_High.csv,3/28/2008,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.83
34,044l_R,10/14/2008,above25k,1967.2846,2011.104389,1987.391813,78.69138402,Eddy,044L_R_High.csv,10/10/2008,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.78
35,044l_R,10/13/2009,above25k,1930.850427,1985.926333,2021.732081,77.23401708,Eddy,044L_R_High.csv,10/10/2009,long,short,044l_R_eddyabove25k,2533.721846,2_LMC,0.80
